Checked,Index,Unique ID,Output Date/Time,Agency,Site Name,Page Name,URL,Page View URL,Last Two - Side by Side,Latest to Base - Side by Side,Date Found - Latest,Date Found - Base,Diff length,Diff hash,Who Found This?,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,Choose from drop down menu,,Leave blank (used on Patterns sheet),Further Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,564,8c4edbda-a48d-4d19-8a60-c6bed2e96b13,########,DOE,DOE - energy.gov/oe,"Cybersecurity Research, Development and Demonstration (RD&D) for Energy Delivery Systems | Department of Energy",https://energy.gov/oe/services/technology-development/cybersecurity-for-energy-delivery-systems,https://versionista.com/74657/6265310/,https://versionista.com/74657/6265310/10183242:0/,https://versionista.com/74657/6265310/10183242:9518380/,Mar 3 2017 2:58 AM,Jan 21 2017 3:24 AM,42186,1.76E+09,Pamela,,,,,,,,,,,,,,,,,,,,,,,Major text rewrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,565,ff649a6a-a257-451e-873e-885a3207cbad,########,DOE,DOE - energy.gov/oe,,https://energy.gov/oe/about-us/budget,https://versionista.com/74657/6265298/,https://versionista.com/74657/6265298/10209365:0/,https://versionista.com/74657/6265298/10209365:9518633/,Mar 4 2017 7:26 PM,Jan 21 2017 3:45 AM,78114,1.27E+09,Pamela,,,,,,,,,,,,,,,,,,,,,,,Page is currently live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,566,6a63e9bf-8015-47c9-a563-3e2c55fba047,########,DOE,DOE - energy.gov/oe,,https://energy.gov/oe/services/energy-assurance/emergency-preparedness/federal-authorities,https://versionista.com/74657/6265327/,https://versionista.com/74657/6265327/10208951:0/,https://versionista.com/74657/6265327/10208951:9518967/,Mar 4 2017 6:44 PM,Jan 21 2017 4:10 AM,78446,2.29E+09,Pamela,,,,,,,,,,,,,,,,,,,,,,,Page is currently live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,567,5f2a7e53-9eca-43c9-88a7-77cfe028c55d,########,DOE,DOE - energy.gov/oe,,https://energy.gov/oe/services/cybersecurity/reducing-cyber-risk-critical-infrastructure-nist-framework,https://versionista.com/74657/6265312/,https://versionista.com/74657/6265312/10208901:0/,https://versionista.com/74657/6265312/10208901:9518677/,Mar 4 2017 6:38 PM,Jan 21 2017 3:48 AM,80181,1.60E+09,Pamela,,,,,,,,,,,,,,,,,,,,,,,Page is currently live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,568,c6ad3899-7015-449c-98cb-ecef9e29025c,########,DOE,DOE - energy.gov/oe,,https://energy.gov/oe/about-us/news-blog,https://versionista.com/74657/6265321/,https://versionista.com/74657/6265321/10209474:0/,https://versionista.com/74657/6265321/10209474:9519279/,Mar 4 2017 7:37 PM,Jan 21 2017 4:39 AM,84731,3.33E+09,Pamela,,,,,,,,,,,,,,,,,,,,,,,Page is currently live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,569,a79778a4-0613-4270-9bf2-fee48cf4fc83,########,DOE,DOE - energy.gov/oe,,https://energy.gov/oe/services/technology-development/energy-storage,https://versionista.com/74657/6265295/,https://versionista.com/74657/6265295/10209461:0/,https://versionista.com/74657/6265295/10209461:9518641/,Mar 4 2017 7:35 PM,Jan 21 2017 3:46 AM,87091,1.42E+09,Pamela,,,,,,,,,,,,,,,,,,,,,,,Page is currently live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,560,e7d877e6-3f17-4665-88b4-b07901789a3d,########,DOE,DOE - energy.gov/oe,Electricity Subsector Cybersecurity Capability Maturity Model (ES-C2M2) | Department of Energy,https://energy.gov/oe/cybersecurity-capability-maturity-model-c2m2-program/electricity-subsector-cybersecurity,https://versionista.com/74657/6265323/,https://versionista.com/74657/6265323/10181292:0/,https://versionista.com/74657/6265323/10181292:9519040/,Mar 3 2017 12:55 AM,Jan 21 2017 4:16 AM,22256,4.16E+09,Pamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1599,0a4c0b78-970c-4423-8671-62bc65bb80fd,2017-03-05 16:38:29 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-7-midwest,Page Not Found | US EPA,https://www.epa.gov/mo/univar-inc-facility-springfield-missouri-public-notice,https://versionista.com/73998/6190169/,https://versionista.com/73998/6190169/10191903:0/,https://versionista.com/73998/6190169/10191903:9456281/,3/3/2017 14:31:00,1/18/2017 3:26:00,2735,668824920,Sara,,,,,,y,,,,,,,,,,y,,,Toxic Substances ,Regulation,,Public notice removal - but just because passed date?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1600,f90cb4d3-9296-44e7-95e9-521fb4e3935d,2017-03-05 16:38:19 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-7-midwest,Organization Chart for EPA's Region 7 Office | About EPA | US EPA,https://www.epa.gov/aboutepa/organization-chart-epas-region-7-office,https://versionista.com/73998/6185864/,https://versionista.com/73998/6185864/10208430:0/,https://versionista.com/73998/6185864/10208430:9412595/,3/4/2017 17:40:00,1/15/2017 23:47:00,3151,3561551517,Sara,,y,,,,,,,,,,,,y,,,,,,,,Tribal Affairs --> Tribal and International Coordination (not sure if significant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1538,c163aedc-3792-421c-b1f5-c0152d29d72c,2017-03-05 16:37:03 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-5,Restricted Access | US EPA,https://www.epa.gov/in/rcra-7003-administrative-order-consent-aoc-cline-ave-oil-spill-site-gary-indiana,https://versionista.com/73996/6185744/,https://versionista.com/73996/6185744/10190836:0/,https://versionista.com/73996/6185744/10190836:9412442/,3/3/2017 11:03:00,1/15/2017 23:30:00,2028,72573259,Sara,,,,,,y,,,,,,,,,,y,,,,,,Public notice removal - but just because passed date?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1523,f54b12c4-1257-4132-bff8-a3713b75237c,2017-03-05 16:35:38 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-3-mid-atlantic,EPA in Pennsylvania | US EPA,https://www.epa.gov/pa,https://versionista.com/73994/6185661/,https://versionista.com/73994/6185661/10217625:0/,https://versionista.com/73994/6185661/10217625:9412272/,3/5/2017 11:48:00,1/15/2017 23:12:00,5136,642947449,Sara,,,y,,,,,,,,,,,,y,,,,,State's Rights ,,Front image changed,This seems fairly standard. Thoughts?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1524,3767aeb3-e244-41da-a25b-970e60aabe7c,2017-03-05 16:35:55 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-3-mid-atlantic,EPA in Virginia | US EPA,https://www.epa.gov/va,https://versionista.com/73994/6185636/,https://versionista.com/73994/6185636/10207103:0/,https://versionista.com/73994/6185636/10207103:9410314/,3/4/2017 13:33:00,1/15/2017 19:44:00,5147,3430293287,Sara,,,y,,,,,,,,,,,,y,,,,,State's Rights ,,Front image changed,This seems fairly standard. Thoughts?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1534,a0e1bf2e-e6ae-41b0-a27a-a6be6f87b2c6,2017-03-05 16:35:58 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-3-mid-atlantic,EPA in West Virginia | US EPA,https://www.epa.gov/wv,https://versionista.com/73994/6185637/,https://versionista.com/73994/6185637/10203255:0/,https://versionista.com/73994/6185637/10203255:9410269/,3/4/2017 5:49:00,1/15/2017 19:40:00,21408,3413053187,Sara,,,y,,,,,,,,,,,,y,,,,,State's Rights ,,Front image changed,This seems fairly standard. Thoughts?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1451,558fb627-ea24-4fc4-8a8f-077767379206,2017-03-05 16:33:47 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-1-new-england,Region 1 (New England) Indoor Air Quality | Indoor Air Quality (IAQ) | US EPA,https://www.epa.gov/indoor-air-quality-iaq/region-1-new-england-indoor-air-quality-information,https://versionista.com/73991/6186882/,https://versionista.com/73991/6186882/10213107:0/,https://versionista.com/73991/6186882/10213107:9408530/,3/5/2017 1:39:00,1/15/2017 16:57:00,4148,4079610552,Sara,,y,,,,,,,,,,,,y,,,,,Air Quality ,Health ,,Indoor Air Quality at Federal Facilities info removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1469,5421efdb-9fd3-4731-b1b1-1ded9d2e180c,2017-03-05 16:34:17 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-1-new-england,"New Bedford Harbor Cleanup Plans, Technical Documents and Environmental Data | EPA Cleanups: Communities around New Bedford Harbor | US EPA",https://www.epa.gov/new-bedford-harbor/new-bedford-harbor-cleanup-plans-technical-documents-and-environmental-data,https://versionista.com/73991/6186986/,https://versionista.com/73991/6186986/10177875:0/,https://versionista.com/73991/6186986/10177875:9411278/,3/2/2017 21:22:00,1/15/2017 21:18:00,25886,736351348,Sara,,y,,,,,,,,,,,,,,,,,Water Quality ,Nonpoint Pollution ,,"Removed the word ""contaminant"" from links","Changed ""contaminant"" to ""contaminated"" - importance of change?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2561,958e256b-7ecb-45f3-ad77-5ead39543ac4,2017-03-05 17:08:58 -0500,OSHA,OSHA - osha.gov #1,Emergency Preparedness and Response | Occupational Safety and Health Administration,https://www.osha.gov/SLTC/emergencypreparedness/index.html,https://versionista.com/71555/6028425/,https://versionista.com/71555/6028425/10170806:0/,https://versionista.com/71555/6028425/10170806:9082843/,3/2/2017 9:20:00,12/22/2016 14:30:00,4441,2720935320,Madelaine,y,y,y,y,,,,,,,,,y,y,y,y,,,Toxic Substances ,Regulation,,"Major Content Changes, Removal of Images ",Unclear how much information is now changed rather than rearranged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,936,243ab2af-1af1-4468-8c35-cd70bfcdd6d2,2017-03-05 14:18:02 -0500,DOI,DOI - doi.gov,National Wetlands Inventory,https://www.fws.gov/wetlands/,https://versionista.com/74535/6250822/,https://versionista.com/74535/6250822/10178134:0/,https://versionista.com/74535/6250822/10178134:9487490/,3/2/2017 21:38:00,1/19/2017 13:43:00,110,4061811184,Miranda,,y,,,,,,,,,,,y,,,,,,Conservation,,,Minor language change related to wetlands,"""Extent"" to ""status"" and ""status"" to ""trends""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,941,1a3fd6d2-c3bf-4a27-8ef7-010213eb7e8a,2017-03-05 14:17:39 -0500,DOI,DOI - doi.gov,Renewable Energy | BOEM,https://www.boem.gov/Renewable-Energy/,https://versionista.com/74535/6250771/,https://versionista.com/74535/6250771/10179749:0/,https://versionista.com/74535/6250771/10179749:9486471/,3/2/2017 23:20:00,1/19/2017 12:42:00,630,3645157239,Miranda,,y,,,,,,,,,,,y,,,,,,,,,Minor change to wording and removal of mention of Barack Obama.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,942,a29741ac-8482-458e-8f10-9b891765f3ec,2017-03-05 14:17:43 -0500,DOI,DOI - doi.gov,Atlantic OCS Region | BOEM,https://www.boem.gov/Atlantic-Region/,https://versionista.com/74535/6250767/,https://versionista.com/74535/6250767/10179519:0/,https://versionista.com/74535/6250767/10179519:9486518/,3/2/2017 23:06:00,1/19/2017 12:45:00,638,1009582432,Miranda,,y,,,,,,,,,,,y,,y,,,,,,,Removal of some text relating to voluntary marine programs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,947,c7ed94d7-7565-439f-ad5d-a033a78a31e8,2017-03-05 14:18:00 -0500,DOI,DOI - doi.gov,Fish and Wildlife Service - Native American Liaison,https://www.fws.gov/nativeamerican/laws.html,https://versionista.com/74535/6250847/,https://versionista.com/74535/6250847/10178425:0/,https://versionista.com/74535/6250847/10178425:9487578/,3/2/2017 21:58:00,1/19/2017 13:47:00,2999,831472910,Miranda,,y,,y,,,,,,,,,,,y,,,,,,,Removal of link to information about law tribal matters; also name change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,948,52627e1a-0905-478e-a469-56635888369c,2017-03-05 14:17:44 -0500,DOI,DOI - doi.gov,Global Climate Change and the National Environmental Policy Act (NEPA) | BOEM,https://www.boem.gov/Environmental-Stewardship/Environmental-Assessment/NEPA/procedure/climate/index.aspx,https://versionista.com/74535/6250779/,https://versionista.com/74535/6250779/10179319:0/,https://versionista.com/74535/6250779/10179319:9486568/,3/2/2017 22:52:00,1/19/2017 12:48:00,3405,3030657154,Miranda,,y,,y,,,,,,,,,y,,y,,,,,,,"Change and updates to language, but I think the net effect is neutral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,950,c4a501ce-f3ea-4a19-b361-1ecaaa3ad105,2017-03-05 14:17:50 -0500,DOI,DOI - doi.gov,Environmental Assessment Division | BOEM,https://www.boem.gov/Environmental-Stewardship/Environmental-Assessment/Index.aspx,https://versionista.com/74535/6250775/,https://versionista.com/74535/6250775/10178994:0/,https://versionista.com/74535/6250775/10178994:9486408/,3/2/2017 22:33:00,1/19/2017 12:38:00,4775,2603016089,Miranda,,y,,y,,,,,,,,,y,,y,,,,,,,"Change and updates to language, but I think the net effect is neutral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,956,8595481e-3d48-4016-b42c-06bbf4dbb5ac,2017-03-05 14:17:36 -0500,DOI,DOI - doi.gov,BOEM and the National Environmental Policy Act (NEPA) | BOEM,https://www.boem.gov/National-Environmental-Policy-Act/,https://versionista.com/74535/6250778/,https://versionista.com/74535/6250778/10179894:0/,https://versionista.com/74535/6250778/10179894:9486608/,3/2/2017 23:29:00,1/19/2017 12:50:00,10158,558514846,Miranda,,y,,y,,,,,,,,,y,,y,,,,,,,"Change and updates to language, loss of some content relating to environmental assessments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,962,e93fe57b-3b86-41fc-ad38-3cc2e179d3e0,2017-03-05 14:17:24 -0500,DOI,DOI - doi.gov,U.S. Department of the Interior,https://www.doi.gov/,https://versionista.com/74535/6250623/,https://versionista.com/74535/6250623/10212346:0/,https://versionista.com/74535/6250623/10212346:9486376/,3/5/2017 0:14:00,1/19/2017 12:35:00,22300,1871483804,Miranda,,y,y,y,,,,y,,,,y,y,,y,,,,,,,"Complete page redesign; but, partly may be greeting the new secretary",This doesn't seem like major content change.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,657,eb4de16a-053f-431d-8fd0-ecfe4193f4c3,2017-03-08 16:51:12 -0500,DOI,DOI - doi.gov,Stream Protection Rule,https://www.osmre.gov/programs/rcm/streamprotectionrule.shtm,https://versionista.com/74535/6250873/,https://versionista.com/74535/6250873/10237760:0/,https://versionista.com/74535/6250873/10237760:9488174/,3/6/2017 22:29:00,1/19/2017 14:25:00,193,3832500890,Miranda,,y,,y,,,,,,,,,y,y,y,,,y?,,,,"Major changes, BUT transparent about the causes of those changes (that Trump ended the rule that the page was about)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,664,c08a59cf-1232-4f91-9b5b-0c3ded77d325,2017-03-08 16:51:06 -0500,DOI,DOI - doi.gov,Mission Statement | U.S. Department of the Interior,https://www.doi.gov/whoweare/Mission-Statement,https://versionista.com/74535/6250673/,https://versionista.com/74535/6250673/10253883:0/,https://versionista.com/74535/6250673/10253883:9486389/,3/7/2017 21:17:00,1/19/2017 12:37:00,30024,3227152764,Miranda,,y,y,y,,,,,,,,,y,,y,,,,,,,Content may come back?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,196,9121e1e6-c4a6-4b15-afe3-132c494c3724,2017-03-05 13:51:06 -0500,DOE,DOE - energy.gov - Main Page,Energy Education Resources in Spanish | Department of Energy,https://www.energy.gov/eere/energia,https://versionista.com/74302/6243942/,https://versionista.com/74302/6243942/10193758:0/,https://versionista.com/74302/6243942/10193758:9475878/,3/3/2017 18:24:00,1/19/2017 3:03:00,13937,1117202560,Adam,,,,,,,,,,y,,,y,,y,,,,,Accessibility (decrease) ,,Draft Environmental Impact Statement in Spanish changed to Coloring and Activity Book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2336,08e0ce5d-80ea-4fb8-b0c7-da7a15fc1a5d,3/8/17 15:34,EPA,EPA - epa.gov/research,Data from the National Aquatic Resource Surveys | National Aquatic Resource Surveys | US EPA,https://www.epa.gov/national-aquatic-resource-surveys/data-national-aquatic-resource-surveys,https://versionista.com/74010/6255311/,https://versionista.com/74010/6255311/10246884:0/,https://versionista.com/74010/6255311/10246884:9528256/,Mar 7 2017 9:27 AM,Jan 21 2017 7:21 PM,30611,3216038007,Eric,y,y,,,,,,,y,,,,y,y,,,y,y,Water Quality ,Accessibility (increase) ,,"Changed the file sizes for many datasets. Appears to be universally downward. Possibly a correction, or some new compression. Added new datasets. Added snapshot link and updated date",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2300,cc483629-33b2-414a-b0ae-5d46e7a7c86d,3/8/17 15:34,EPA,EPA - epa.gov/research,Pesticide Science and Assessing Pesticide Risks | US EPA,https://www.epa.gov/pesticide-science-and-assessing-pesticide-risks,https://versionista.com/74010/6255104/,https://versionista.com/74010/6255104/10255192:0/,https://versionista.com/74010/6255104/10255192:9524294/,Mar 7 2017 10:36 PM,Jan 21 2017 12:13 PM,4711,1265059656,Eric,y,,,y,,,,,y,,,,y,,y,,y,y,Toxic Substances ,Accessibility (decrease) ,,"removed link (""Understanding pesticide risks"") to external site, the National Pesticide Information Center at Oregon State, added snapshot, updated date",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2337,4e0a346c-25b4-428e-b596-8758a31ff8c5,3/8/17 15:34,EPA,EPA - epa.gov/research,Restricted Access | US EPA,https://www.epa.gov/research/epa-tools-and-resources-webinar-environmental-quality-index-eqi,https://versionista.com/74010/6187057/,https://versionista.com/74010/6187057/10246317:0/,https://versionista.com/74010/6187057/10246317:9422765/,Mar 7 2017 8:34 AM,Jan 16 2017 1:46 PM,33834,653203477,Eric,,,,,,y,,,y,,,,y,,,y,,,Toxic Substances ,Accessibility (decrease) ,,The page was a webinar annoncement from 1/18/17. It was deleted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1733,dd48c6f4-98cb-476e-982f-bc68610e19fa,3/8/17 15:20,EPA,EPA - epa.gov/compliance,"Frequent Questions about the Financial Responsibility Requirements under the Comprehensive Environmental Response, Compensation and Liability Act (CERCLA) Section 108(b) for Classes of Facilities in the Hardrock Mining Industry | Superfund | US EPA",https://www.epa.gov/superfund/frequent-questions-about-financial-responsibility-requirements-under-comprehensive,https://versionista.com/74013/6255201/,https://versionista.com/74013/6255201/10231442:0/,https://versionista.com/74013/6255201/10231442:9494076/,Mar 6 2017 1:43 PM,Jan 19 2017 8:10 PM,3956,1759018312,Eric,y,y,,,,,,,y,,,,y,y,,,,y,Toxic Substances ,Accessibility (increase) ,,changed public comment period on rule (lengthened); added snapshot and date updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,267,c720ce94-0c4c-402d-936b-14f85c15befb,2017-02-17 17:14:02 -0500,DOE,DOE - energy.gov - Main Page,Phonebook is no longer available | Department of Energy,energy.gov/phonebook,https://versionista.com/74302/6221104/,https://versionista.com/74302/6221104/9946648:0/,https://versionista.com/74302/6221104/9946648:9434640/,2/16/2017 21:37:00,1/17/2017 6:47:00,,,Toly,,y,,,y,,,,,,,,,,y,,,,,Accessibility (decrease) ,,Removed the DOE Phonebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,460,a226560d-9cd2-4dd9-bb1f-c0b4cafe008a,2017-03-08 14:46:53 -0500,EPA,EPA - epa.gov,Climate Change in the United States: Benefits of Global Action | US EPA,https://www.epa.gov/cira,https://versionista.com/72125/6228743/,https://versionista.com/72125/6228743/10207600:0/,https://versionista.com/72125/6228743/10207600:9454113/,3/4/2017 15:47:00,1/18/2017 0:00:00,3807,1023090766,Adam,y,,,,,,,,y,,,,y,y,,,,,Climate Change ,Accessibility (decrease) ,,Importance of Taking Action Now Removed' and language softened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,480,c0d22c2e-e0f5-4585-a34d-f17f673d4b3e,2017-03-08 14:46:54 -0500,EPA,EPA - epa.gov,Confidential Business Information under TSCA | US EPA,https://www.epa.gov/tsca-cbi,https://versionista.com/72125/6255099/,https://versionista.com/72125/6255099/10207580:0/,https://versionista.com/72125/6255099/10207580:9493947/,3/4/2017 15:45:00,1/19/2017 19:56:00,29471,1129002568,Adam,y,y,,y,,,,,y,,,,y,y,,,,,Toxic Substances ,Health ,,Removed language about making more health info public and accessing declassified CBI files,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,735,2f437688-eb56-4c15-99b2-46d60cd64290,2017-03-08 14:54:41 -0500,EPA,EPA - epa.gov/aboutepa/about-office-international-and-tribal-affairs-oita,Restricted Access | US EPA,https://www.epa.gov/international-cooperation/future-crt-recycling,https://versionista.com/74003/6245578/,https://versionista.com/74003/6245578/10246829:0/,https://versionista.com/74003/6245578/10246829:9511559/,3/7/2017 9:18:00,1/20/2017 18:10:00,2654,502956116,Adam,y,,,y,,,,,y,y,,,,,,,,,Toxic Substances ,,,Future of CRT Recycling' - Page Removed (Restricted),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2419,acb62a01-4bc5-4fdb-a2eb-0c8574dacd97,2017-03-08 15:40:50 -0500,USGS,USGS - usgs.gov,Environmental Health,https://www.usgs.gov/science/mission-areas/environmental-health,https://versionista.com/72897/6129478/,https://versionista.com/72897/6129478/10256933:0/,https://versionista.com/72897/6129478/10256933:9286616/,3/8/2017 0:55:00,1/6/2017 22:23:00,39702,192887227,Miranda,,y,,y,,,,,,,,y,y,y,,,,,Conservation,,,Removal of language related to species conservation; addition of America-centric language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,732,67ba985c-2c0b-4615-8a66-dbbcab21723d,2017-03-08 14:54:07 -0500,EPA,EPA - epa.gov/aboutepa/about-office-international-and-tribal-affairs-oita,Black Carbon Diesel Initiative in the Russian Arctic | International Cooperation | US EPA,https://www.epa.gov/international-cooperation/black-carbon-diesel-initiative-russian-arctic,https://versionista.com/74003/6244515/,https://versionista.com/74003/6244515/10262458:0/,https://versionista.com/74003/6244515/10262458:9507851/,3/8/2017 7:16:00,1/20/2017 14:25:00,2359,4141282536,Adam,y,y,,,,,,,y,,,,,y,,,,,Climate Change ,International,,Removed language about $5mm commitment to Arctic carbon black initiative,Added language at bottom about global concerns about black carbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
